date,time,mq2_adc,mq2_rs,mq2_ratio,mq2_ppm,mq135_adc,mq135_rs,mq135_ratio,mq135_ppm,mq7_adc,mq7_rs,mq7_ratio,mq7_ppm,label
2026-04-01,06:05:39,368,202554.36,17.37,0.0,1421,37635.46,3.14,0.13,143,552727.31,50.25,0.0,0
2026-04-01,06:05:41,368,202554.36,17.37,0.0,1443,36756.75,3.06,0.14,141,560851.06,50.99,0.0,0
2026-04-01,06:05:43,370,201351.34,17.27,0.0,1422,37594.93,3.13,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:05:45,378,196666.67,16.87,0.0,1439,36914.52,3.08,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:05:47,384,193281.27,16.58,0.0,1461,36057.49,3.0,0.14,143,552727.31,50.25,0.0,0
2026-04-01,06:05:49,370,201351.34,17.27,0.0,1456,36250.0,3.02,0.14,143,552727.31,50.25,0.0,0
2026-04-01,06:05:51,371,200754.72,17.22,0.0,1452,36404.96,3.03,0.14,145,544827.56,49.53,0.0,0
2026-04-01,06:05:53,371,200754.72,17.22,0.0,1446,36639.0,3.05,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:05:55,366,203770.48,17.48,0.0,1436,37033.43,3.09,0.13,135,586666.69,53.33,0.0,0
2026-04-01,06:05:57,379,196095.0,16.82,0.0,1438,36954.11,3.08,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:05:59,373,199571.05,17.12,0.0,1431,37232.71,3.1,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:06:01,377,197241.37,16.92,0.0,1457,36211.39,3.02,0.14,143,552727.31,50.25,0.0,0
2026-04-01,06:06:03,368,202554.36,17.37,0.0,1425,37473.68,3.12,0.13,142,556760.56,50.61,0.0,0
2026-04-01,06:06:05,365,204383.55,17.53,0.0,1437,36993.74,3.08,0.13,145,544827.56,49.53,0.0,0
2026-04-01,06:06:07,374,198983.97,17.07,0.0,1421,37635.46,3.14,0.13,139,569208.62,51.75,0.0,0
2026-04-01,06:06:09,368,202554.36,17.37,0.0,1419,37716.7,3.14,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:06:11,374,198983.97,17.07,0.0,1422,37594.93,3.13,0.13,143,552727.31,50.25,0.0,0
2026-04-01,06:06:13,371,200754.72,17.22,0.0,1441,36835.53,3.07,0.14,138,573478.25,52.13,0.0,0
2026-04-01,06:06:15,381,194960.63,16.72,0.0,1439,36914.52,3.08,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:06:17,366,203770.48,17.48,0.0,1423,37554.46,3.13,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:06:19,380,195526.31,16.77,0.0,1456,36250.0,3.02,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:06:21,374,198983.97,17.07,0.0,1442,36796.11,3.07,0.14,141,560851.06,50.99,0.0,0
2026-04-01,06:06:23,374,198983.97,17.07,0.0,1441,36835.53,3.07,0.14,146,540958.87,49.18,0.0,0
2026-04-01,06:06:25,379,196095.0,16.82,0.0,1424,37514.04,3.13,0.13,142,556760.56,50.61,0.0,0
2026-04-01,06:06:27,383,193838.12,16.62,0.0,1446,36639.0,3.05,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:06:29,368,202554.36,17.37,0.0,1429,37312.8,3.11,0.13,143,552727.31,50.25,0.0,0
2026-04-01,06:06:31,374,198983.97,17.07,0.0,1443,36756.75,3.06,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:06:33,368,202554.36,17.37,0.0,1437,36993.74,3.08,0.13,133,595789.5,54.16,0.0,0
2026-04-01,06:06:35,370,201351.34,17.27,0.0,1441,36835.53,3.07,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:06:37,368,202554.36,17.37,0.0,1433,37152.83,3.1,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:06:39,374,198983.97,17.07,0.0,1429,37312.8,3.11,0.13,139,569208.62,51.75,0.0,0
2026-04-01,06:06:41,377,197241.37,16.92,0.0,1439,36914.52,3.08,0.14,146,540958.87,49.18,0.0,0
2026-04-01,06:06:43,368,202554.36,17.37,0.0,1425,37473.68,3.12,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:06:45,386,192176.16,16.48,0.0,1457,36211.39,3.02,0.14,150,526000.0,47.82,0.0,0
2026-04-01,06:06:47,374,198983.97,17.07,0.0,1424,37514.04,3.13,0.13,143,552727.31,50.25,0.0,0
2026-04-01,06:06:49,377,197241.37,16.92,0.0,1450,36482.76,3.04,0.14,142,556760.56,50.61,0.0,0
2026-04-01,06:06:51,371,200754.72,17.22,0.0,1441,36835.53,3.07,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:06:53,381,194960.63,16.72,0.0,1457,36211.39,3.02,0.14,145,544827.56,49.53,0.0,0
2026-04-01,06:06:55,377,197241.37,16.92,0.0,1431,37232.71,3.1,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:06:57,373,199571.05,17.12,0.0,1443,36756.75,3.06,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:06:59,357,209411.77,17.96,0.0,1442,36796.11,3.07,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:07:01,377,197241.37,16.92,0.0,1456,36250.0,3.02,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:07:03,375,198399.98,17.02,0.0,1423,37554.46,3.13,0.13,146,540958.87,49.18,0.0,0
2026-04-01,06:07:05,382,194397.91,16.67,0.0,1456,36250.0,3.02,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:07:07,382,194397.91,16.67,0.0,1459,36134.34,3.01,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:07:09,384,193281.27,16.58,0.0,1458,36172.84,3.01,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:07:11,368,202554.36,17.37,0.0,1436,37033.43,3.09,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:07:13,379,196095.0,16.82,0.0,1435,37073.17,3.09,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:07:15,367,203160.77,17.42,0.0,1438,36954.11,3.08,0.14,142,556760.56,50.61,0.0,0
2026-04-01,06:07:17,375,198399.98,17.02,0.0,1427,37393.13,3.12,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:07:19,373,199571.05,17.12,0.0,1453,36366.14,3.03,0.14,147,537142.81,48.83,0.0,0
2026-04-01,06:07:21,371,200754.72,17.22,0.0,1463,35980.86,3.0,0.14,142,556760.56,50.61,0.0,0
2026-04-01,06:07:23,379,196095.0,16.82,0.0,1457,36211.39,3.02,0.14,149,529664.44,48.15,0.0,0
2026-04-01,06:07:25,370,201351.34,17.27,0.0,1431,37232.71,3.1,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:07:27,378,196666.67,16.87,0.0,1442,36796.11,3.07,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:07:29,368,202554.36,17.37,0.0,1437,36993.74,3.08,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:07:31,378,196666.67,16.87,0.0,1456,36250.0,3.02,0.14,146,540958.87,49.18,0.0,0
2026-04-01,06:07:33,366,203770.48,17.48,0.0,1439,36914.52,3.08,0.14,141,560851.06,50.99,0.0,0
2026-04-01,06:07:35,371,200754.72,17.22,0.0,1459,36134.34,3.01,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:07:37,375,198399.98,17.02,0.0,1434,37112.97,3.09,0.13,140,565000.0,51.36,0.0,0
2026-04-01,06:07:39,379,196095.0,16.82,0.0,1456,36250.0,3.02,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:07:41,369,201951.23,17.32,0.0,1424,37514.04,3.13,0.13,143,552727.31,50.25,0.0,0
2026-04-01,06:07:43,369,201951.23,17.32,0.0,1424,37514.04,3.13,0.13,139,569208.62,51.75,0.0,0
2026-04-01,06:07:45,375,198399.98,17.02,0.0,1443,36756.75,3.06,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:07:47,384,193281.27,16.58,0.0,1422,37594.93,3.13,0.13,148,533378.37,48.49,0.0,0
2026-04-01,06:07:49,357,209411.77,17.96,0.0,1437,36993.74,3.08,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:07:51,368,202554.36,17.37,0.0,1438,36954.11,3.08,0.14,143,552727.31,50.25,0.0,0
2026-04-01,06:07:53,373,199571.05,17.12,0.0,1439,36914.52,3.08,0.14,145,544827.56,49.53,0.0,0
2026-04-01,06:07:55,370,201351.34,17.27,0.0,1426,37433.38,3.12,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:07:57,387,191627.91,16.43,0.0,1456,36250.0,3.02,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:07:59,368,202554.36,17.37,0.0,1441,36835.53,3.07,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:08:01,372,200161.3,17.17,0.0,1445,36678.2,3.06,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:08:03,373,199571.05,17.12,0.0,1424,37514.04,3.13,0.13,140,565000.0,51.36,0.0,0
2026-04-01,06:08:05,370,201351.34,17.27,0.0,1435,37073.17,3.09,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:08:07,376,197819.14,16.97,0.0,1455,36288.66,3.02,0.14,139,569208.62,51.75,0.0,0
2026-04-01,06:08:09,372,200161.3,17.17,0.0,1441,36835.53,3.07,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:08:11,377,197241.37,16.92,0.0,1430,37272.73,3.11,0.13,138,573478.25,52.13,0.0,0
2026-04-01,06:08:13,369,201951.23,17.32,0.0,1456,36250.0,3.02,0.14,145,544827.56,49.53,0.0,0
2026-04-01,06:08:15,367,203160.77,17.42,0.0,1441,36835.53,3.07,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:08:17,368,202554.36,17.37,0.0,1438,36954.11,3.08,0.14,138,573478.25,52.13,0.0,0
2026-04-01,06:08:19,364,205000.02,17.58,0.0,1423,37554.46,3.13,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:08:21,368,202554.36,17.37,0.0,1424,37514.04,3.13,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:08:23,379,196095.0,16.82,0.0,1433,37152.83,3.1,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:08:25,368,202554.36,17.37,0.0,1424,37514.04,3.13,0.13,139,569208.62,51.75,0.0,0
2026-04-01,06:08:27,374,198983.97,17.07,0.0,1441,36835.53,3.07,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:08:29,367,203160.77,17.42,0.0,1443,36756.75,3.06,0.14,143,552727.31,50.25,0.0,0
2026-04-01,06:08:31,369,201951.23,17.32,0.0,1458,36172.84,3.01,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:08:33,374,198983.97,17.07,0.0,1431,37232.71,3.1,0.13,139,569208.62,51.75,0.0,0
2026-04-01,06:08:35,370,201351.34,17.27,0.0,1446,36639.0,3.05,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:08:37,374,198983.97,17.07,0.0,1424,37514.04,3.13,0.13,143,552727.31,50.25,0.0,0
2026-04-01,06:08:39,368,202554.36,17.37,0.0,1454,36327.37,3.03,0.14,142,556760.56,50.61,0.0,0
2026-04-01,06:08:41,368,202554.36,17.37,0.0,1435,37073.17,3.09,0.13,139,569208.62,51.75,0.0,0
2026-04-01,06:08:43,379,196095.0,16.82,0.0,1445,36678.2,3.06,0.14,149,529664.44,48.15,0.0,0
2026-04-01,06:08:45,368,202554.36,17.37,0.0,1424,37514.04,3.13,0.13,139,569208.62,51.75,0.0,0
2026-04-01,06:08:47,374,198983.97,17.07,0.0,1435,37073.17,3.09,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:08:49,367,203160.77,17.42,0.0,1434,37112.97,3.09,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:08:51,367,203160.77,17.42,0.0,1426,37433.38,3.12,0.13,140,565000.0,51.36,0.0,0
2026-04-01,06:08:53,375,198399.98,17.02,0.0,1430,37272.73,3.11,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:08:55,371,200754.72,17.22,0.0,1429,37312.8,3.11,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:08:57,368,202554.36,17.37,0.0,1444,36717.45,3.06,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:08:59,364,205000.02,17.58,0.0,1434,37112.97,3.09,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:09:01,369,201951.23,17.32,0.0,1455,36288.66,3.02,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:09:03,375,198399.98,17.02,0.0,1425,37473.68,3.12,0.13,139,569208.62,51.75,0.0,0
2026-04-01,06:09:05,381,194960.63,16.72,0.0,1438,36954.11,3.08,0.14,143,552727.31,50.25,0.0,0
2026-04-01,06:09:07,375,198399.98,17.02,0.0,1423,37554.46,3.13,0.13,139,569208.62,51.75,0.0,0
2026-04-01,06:09:09,368,202554.36,17.37,0.0,1442,36796.11,3.07,0.14,143,552727.31,50.25,0.0,0
2026-04-01,06:09:11,368,202554.36,17.37,0.0,1440,36875.0,3.07,0.14,142,556760.56,50.61,0.0,0
2026-04-01,06:09:13,370,201351.34,17.27,0.0,1439,36914.52,3.08,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:09:15,368,202554.36,17.37,0.0,1431,37232.71,3.1,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:09:17,378,196666.67,16.87,0.0,1451,36443.83,3.04,0.14,145,544827.56,49.53,0.0,0
2026-04-01,06:09:19,369,201951.23,17.32,0.0,1425,37473.68,3.12,0.13,140,565000.0,51.36,0.0,0
2026-04-01,06:09:21,381,194960.63,16.72,0.0,1447,36599.86,3.05,0.14,132,600454.56,54.59,0.0,0
2026-04-01,06:09:23,384,193281.27,16.58,0.0,1423,37554.46,3.13,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:09:25,369,201951.23,17.32,0.0,1410,38085.11,3.17,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:09:27,368,202554.36,17.37,0.0,1437,36993.74,3.08,0.13,137,577810.25,52.53,0.0,0
2026-04-01,06:09:29,378,196666.67,16.87,0.0,1436,37033.43,3.09,0.13,138,573478.25,52.13,0.0,0
2026-04-01,06:09:31,378,196666.67,16.87,0.0,1456,36250.0,3.02,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:09:33,376,197819.14,16.97,0.0,1441,36835.53,3.07,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:09:35,374,198983.97,17.07,0.0,1436,37033.43,3.09,0.13,146,540958.87,49.18,0.0,0
2026-04-01,06:09:37,365,204383.55,17.53,0.0,1436,37033.43,3.09,0.13,140,565000.0,51.36,0.0,0
2026-04-01,06:09:39,384,193281.27,16.58,0.0,1456,36250.0,3.02,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:09:41,379,196095.0,16.82,0.0,1437,36993.74,3.08,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:09:43,384,193281.27,16.58,0.0,1439,36914.52,3.08,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:09:45,365,204383.55,17.53,0.0,1433,37152.83,3.1,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:09:47,378,196666.67,16.87,0.0,1441,36835.53,3.07,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:09:49,375,198399.98,17.02,0.0,1439,36914.52,3.08,0.14,143,552727.31,50.25,0.0,0
2026-04-01,06:09:51,375,198399.98,17.02,0.0,1444,36717.45,3.06,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:09:53,380,195526.31,16.77,0.0,1441,36835.53,3.07,0.14,139,569208.62,51.75,0.0,0
2026-04-01,06:09:55,367,203160.77,17.42,0.0,1430,37272.73,3.11,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:09:57,365,204383.55,17.53,0.0,1424,37514.04,3.13,0.13,139,569208.62,51.75,0.0,0
2026-04-01,06:09:59,377,197241.37,16.92,0.0,1429,37312.8,3.11,0.13,143,552727.31,50.25,0.0,0
2026-04-01,06:10:01,375,198399.98,17.02,0.0,1440,36875.0,3.07,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:10:03,372,200161.3,17.17,0.0,1434,37112.97,3.09,0.13,139,569208.62,51.75,0.0,0
2026-04-01,06:10:05,382,194397.91,16.67,0.0,1437,36993.74,3.08,0.13,143,552727.31,50.25,0.0,0
2026-04-01,06:10:07,373,199571.05,17.12,0.0,1427,37393.13,3.12,0.13,139,569208.62,51.75,0.0,0
2026-04-01,06:10:09,384,193281.27,16.58,0.0,1456,36250.0,3.02,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:10:11,369,201951.23,17.32,0.0,1424,37514.04,3.13,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:10:13,371,200754.72,17.22,0.0,1437,36993.74,3.08,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:10:15,371,200754.72,17.22,0.0,1437,36993.74,3.08,0.13,142,556760.56,50.61,0.0,0
2026-04-01,06:10:17,374,198983.97,17.07,0.0,1434,37112.97,3.09,0.13,146,540958.87,49.18,0.0,0
2026-04-01,06:10:19,371,200754.72,17.22,0.0,1429,37312.8,3.11,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:10:21,373,199571.05,17.12,0.0,1443,36756.75,3.06,0.14,139,569208.62,51.75,0.0,0
2026-04-01,06:10:23,382,194397.91,16.67,0.0,1440,36875.0,3.07,0.14,140,565000.0,51.36,0.0,0
2026-04-01,06:10:25,373,199571.05,17.12,0.0,1443,36756.75,3.06,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:10:27,371,200754.72,17.22,0.0,1428,37352.94,3.11,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:10:29,368,202554.36,17.37,0.0,1433,37152.83,3.1,0.13,138,573478.25,52.13,0.0,0
2026-04-01,06:10:31,368,202554.36,17.37,0.0,1423,37554.46,3.13,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:10:33,373,199571.05,17.12,0.0,1438,36954.11,3.08,0.14,143,552727.31,50.25,0.0,0
2026-04-01,06:10:35,381,194960.63,16.72,0.0,1453,36366.14,3.03,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:10:37,371,200754.72,17.22,0.0,1426,37433.38,3.12,0.13,140,565000.0,51.36,0.0,0
2026-04-01,06:10:39,382,194397.91,16.67,0.0,1439,36914.52,3.08,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:10:41,374,198983.97,17.07,0.0,1429,37312.8,3.11,0.13,139,569208.62,51.75,0.0,0
2026-04-01,06:10:43,375,198399.98,17.02,0.0,1456,36250.0,3.02,0.14,149,529664.44,48.15,0.0,0
2026-04-01,06:10:45,372,200161.3,17.17,0.0,1446,36639.0,3.05,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:10:47,375,198399.98,17.02,0.0,1457,36211.39,3.02,0.14,142,556760.56,50.61,0.0,0
2026-04-01,06:10:49,368,202554.36,17.37,0.0,1426,37433.38,3.12,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:10:51,383,193838.12,16.62,0.0,1447,36599.86,3.05,0.14,143,552727.31,50.25,0.0,0
2026-04-01,06:10:53,370,201351.34,17.27,0.0,1459,36134.34,3.01,0.14,142,556760.56,50.61,0.0,0
2026-04-01,06:10:55,382,194397.91,16.67,0.0,1463,35980.86,3.0,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:10:57,374,198983.97,17.07,0.0,1443,36756.75,3.06,0.14,142,556760.56,50.61,0.0,0
2026-04-01,06:10:59,371,200754.72,17.22,0.0,1448,36560.77,3.05,0.14,142,556760.56,50.61,0.0,0
2026-04-01,06:11:01,377,197241.37,16.92,0.0,1443,36756.75,3.06,0.14,139,569208.62,51.75,0.0,0
2026-04-01,06:11:03,375,198399.98,17.02,0.0,1443,36756.75,3.06,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:11:05,363,205619.84,17.63,0.0,1427,37393.13,3.12,0.13,143,552727.31,50.25,0.0,0
2026-04-01,06:11:07,370,201351.34,17.27,0.0,1419,37716.7,3.14,0.13,140,565000.0,51.36,0.0,0
2026-04-01,06:11:09,386,192176.16,16.48,0.0,1439,36914.52,3.08,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:11:11,374,198983.97,17.07,0.0,1425,37473.68,3.12,0.13,134,591194.06,53.74,0.0,0
2026-04-01,06:11:13,378,196666.67,16.87,0.0,1441,36835.53,3.07,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:11:15,366,203770.48,17.48,0.0,1424,37514.04,3.13,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:11:17,380,195526.31,16.77,0.0,1439,36914.52,3.08,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:11:19,368,202554.36,17.37,0.0,1431,37232.71,3.1,0.13,142,556760.56,50.61,0.0,0
2026-04-01,06:11:21,380,195526.31,16.77,0.0,1453,36366.14,3.03,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:11:23,382,194397.91,16.67,0.0,1418,37757.41,3.15,0.13,138,573478.25,52.13,0.0,0
2026-04-01,06:11:25,368,202554.36,17.37,0.0,1451,36443.83,3.04,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:11:27,373,199571.05,17.12,0.0,1435,37073.17,3.09,0.13,137,577810.25,52.53,0.0,0
2026-04-01,06:11:29,379,196095.0,16.82,0.0,1449,36521.74,3.04,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:11:31,368,202554.36,17.37,0.0,1424,37514.04,3.13,0.13,143,552727.31,50.25,0.0,0
2026-04-01,06:11:33,372,200161.3,17.17,0.0,1416,37838.98,3.15,0.13,138,573478.25,52.13,0.0,0
2026-04-01,06:11:35,373,199571.05,17.12,0.0,1438,36954.11,3.08,0.14,134,591194.06,53.74,0.0,0
2026-04-01,06:11:37,368,202554.36,17.37,0.0,1423,37554.46,3.13,0.13,133,595789.5,54.16,0.0,0
2026-04-01,06:11:39,367,203160.77,17.42,0.0,1427,37393.13,3.12,0.13,143,552727.31,50.25,0.0,0
2026-04-01,06:11:41,368,202554.36,17.37,0.0,1420,37676.05,3.14,0.13,141,560851.06,50.99,0.0,0
2026-04-01,06:11:43,375,198399.98,17.02,0.0,1434,37112.97,3.09,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:11:45,366,203770.48,17.48,0.0,1436,37033.43,3.09,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:11:47,384,193281.27,16.58,0.0,1441,36835.53,3.07,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:11:49,368,202554.36,17.37,0.0,1423,37554.46,3.13,0.13,142,556760.56,50.61,0.0,0
2026-04-01,06:11:51,383,193838.12,16.62,0.0,1438,36954.11,3.08,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:11:53,369,201951.23,17.32,0.0,1418,37757.41,3.15,0.13,131,605190.81,55.02,0.0,0
2026-04-01,06:11:55,374,198983.97,17.07,0.0,1437,36993.74,3.08,0.13,134,591194.06,53.74,0.0,0
2026-04-01,06:11:57,368,202554.36,17.37,0.0,1421,37635.46,3.14,0.13,142,556760.56,50.61,0.0,0
2026-04-01,06:11:59,377,197241.37,16.92,0.0,1438,36954.11,3.08,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:12:01,375,198399.98,17.02,0.0,1424,37514.04,3.13,0.13,142,556760.56,50.61,0.0,0
2026-04-01,06:12:03,378,196666.67,16.87,0.0,1435,37073.17,3.09,0.13,143,552727.31,50.25,0.0,0
2026-04-01,06:12:05,368,202554.36,17.37,0.0,1437,36993.74,3.08,0.13,136,582205.87,52.93,0.0,0
2026-04-01,06:12:07,363,205619.84,17.63,0.0,1427,37393.13,3.12,0.13,133,595789.5,54.16,0.0,0
2026-04-01,06:12:09,374,198983.97,17.07,0.0,1426,37433.38,3.12,0.13,140,565000.0,51.36,0.0,0
2026-04-01,06:12:11,362,206243.09,17.69,0.0,1424,37514.04,3.13,0.13,140,565000.0,51.36,0.0,0
2026-04-01,06:12:13,383,193838.12,16.62,0.0,1441,36835.53,3.07,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:12:15,365,204383.55,17.53,0.0,1439,36914.52,3.08,0.14,139,569208.62,51.75,0.0,0
2026-04-01,06:12:17,375,198399.98,17.02,0.0,1456,36250.0,3.02,0.14,143,552727.31,50.25,0.0,0
2026-04-01,06:12:19,370,201351.34,17.27,0.0,1437,36993.74,3.08,0.13,142,556760.56,50.61,0.0,0
2026-04-01,06:12:21,382,194397.91,16.67,0.0,1436,37033.43,3.09,0.13,142,556760.56,50.61,0.0,0
2026-04-01,06:12:23,373,199571.05,17.12,0.0,1438,36954.11,3.08,0.14,141,560851.06,50.99,0.0,0
2026-04-01,06:12:25,380,195526.31,16.77,0.0,1436,37033.43,3.09,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:12:27,365,204383.55,17.53,0.0,1437,36993.74,3.08,0.13,142,556760.56,50.61,0.0,0
2026-04-01,06:12:29,371,200754.72,17.22,0.0,1449,36521.74,3.04,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:12:31,369,201951.23,17.32,0.0,1439,36914.52,3.08,0.14,140,565000.0,51.36,0.0,0
2026-04-01,06:12:33,374,198983.97,17.07,0.0,1454,36327.37,3.03,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:12:35,373,199571.05,17.12,0.0,1439,36914.52,3.08,0.14,143,552727.31,50.25,0.0,0
2026-04-01,06:12:37,375,198399.98,17.02,0.0,1432,37192.74,3.1,0.13,138,573478.25,52.13,0.0,0
2026-04-01,06:12:39,366,203770.48,17.48,0.0,1423,37554.46,3.13,0.13,139,569208.62,51.75,0.0,0
2026-04-01,06:12:41,365,204383.55,17.53,0.0,1410,38085.11,3.17,0.13,135,586666.69,53.33,0.0,0
2026-04-01,06:12:43,371,200754.72,17.22,0.0,1424,37514.04,3.13,0.13,142,556760.56,50.61,0.0,0
2026-04-01,06:12:45,366,203770.48,17.48,0.0,1414,37920.79,3.16,0.13,144,548750.0,49.89,0.0,0
2026-04-01,06:12:47,371,200754.72,17.22,0.0,1438,36954.11,3.08,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:12:49,369,201951.23,17.32,0.0,1417,37798.17,3.15,0.13,138,573478.25,52.13,0.0,0
2026-04-01,06:12:51,368,202554.36,17.37,0.0,1438,36954.11,3.08,0.14,145,544827.56,49.53,0.0,0
2026-04-01,06:12:53,363,205619.84,17.63,0.0,1417,37798.17,3.15,0.13,133,595789.5,54.16,0.0,0
2026-04-01,06:12:55,377,197241.37,16.92,0.0,1453,36366.14,3.03,0.14,142,556760.56,50.61,0.0,0
2026-04-01,06:12:57,368,202554.36,17.37,0.0,1419,37716.7,3.14,0.13,143,552727.31,50.25,0.0,0
2026-04-01,06:12:59,368,202554.36,17.37,0.0,1439,36914.52,3.08,0.14,144,548750.0,49.89,0.0,0
2026-04-01,06:13:01,377,197241.37,16.92,0.0,1424,37514.04,3.13,0.13,142,556760.56,50.61,0.0,0
2026-04-01,06:13:03,375,198399.98,17.02,0.0,1445,36678.2,3.06,0.14,141,560851.06,50.99,0.0,0
2026-04-01,06:13:05,369,201951.23,17.32,0.0,1433,37152.83,3.1,0.13,138,573478.25,52.13,0.0,0
2026-04-01,06:13:07,380,195526.31,16.77,0.0,1444,36717.45,3.06,0.14,142,556760.56,50.61,0.0,0
2026-04-01,06:13:09,363,205619.84,17.63,0.0,1438,36954.11,3.08,0.14,143,552727.31,50.25,0.0,0
2026-04-01,06:13:11,374,198983.97,17.07,0.0,1435,37073.17,3.09,0.13,142,556760.56,50.61,0.0,0
